Window_index,Stage,MAE_1,MAPE_1,RMSE_1,Accuracy(2000)_1,Accuracy(3000)_1,MAE_2,MAPE_2,RMSE_2,Accuracy(2000)_2,Accuracy(3000)_2,MAE_3,MAPE_3,RMSE_3,Accuracy(2000)_3,Accuracy(3000)_3,MAE_4,MAPE_4,RMSE_4,Accuracy(2000)_4,Accuracy(3000)_4,Step4,Step6.1,Step6.2,Time,Adopted_hidden_node
1,Inferencing,2467.068039772727,4.51,3123.3525701929802,45.45,65.45,2095.922903409091,3.85,2583.3415555947,52.73,73.64,1768.5861150568182,3.24,2434.759082812397,64.55,82.73,1596.0645241477268,2.87,2157.8536420262312,76.36,85.45,68,14,0,7.640065431594849,4
